Category	pathway	celltype	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
Inflammatory	HALLMARK_INFLAMMATORY_RESPONSE	Treg	0.0437938925274205	0.443731994146158	-0.330509656816127	-1.37694847947003	2219	72	GPR183 IRF7 LY6E PTGER4 BTG2 CD55 CDKN1A ATP2A2 LCK BST2 EIF2AK2 NFKB1 P2RX4 IRF1 IFNAR1 PLAUR SELL RASGRP1 NMI GPR132 ATP2C1 RHOG IFITM1 CD48 PIK3R5 EMP3 TNFRSF9 RAF1
Inflammatory	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	gated B_CD71	0.0354002254791432	0.433927769271269	0.515971430688481	1.55060606381899	1883	19	TNF NFKB1 BIRC3 TNFAIP3 HSP90AB1
Inflammatory	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	CD4_Naive	0.0401908657123381	0.45362961797505	-0.399241393674475	-1.46552370317677	1473	33	MAPK3 BIRC2 TNFAIP3 RELA NOD1 CASP1 HSP90B1 CCL5 TRAF6 BIRC3 TAB1 MAPK9 TAB2 MAPK1
Inflammatory	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	cDC	0.0191137969725005	0.460648082013361	-0.4614851234392	-1.5887776499918	970	29	IL1B HSP90B1 PYCARD NFKBIA NLRP1 IL8 IL18 MEFV TNFAIP3 IKBKB NFKBIB CARD8 RIPK2 TAB2 SUGT1 NAIP
Inflammatory	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	NK_CD16hi	0.0458159103814981	0.361843357151525	-0.37176710949632	-1.42162144472477	1774	40	RELA NFKB1 NFKBIB HSP90AB1 HSP90AA1 HSP90B1 BIRC3 BIRC2 CCL5 TAB2 PSTPIP1
Inflammatory	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	NK_CD56hiCD16lo	0.0188889922769145	0.234942007182631	-0.511607878845098	-1.66416904925956	608	18	HSP90B1 HSP90AB1 NFKB1 XIAP BIRC2 CCL5 NFKBIA TNFAIP3 ERBB2IP RELA
Inflammatory	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	gated Plasmablast	0.0389793048020896	0.271693498703307	-0.447823817080615	-1.48210253066044	2521	32	CCL4 CCL5 NFKB1 MAP2K2 NFKBIA RELA IRF7 IKBKG MAP2K7 TBK1
Inflammatory	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	CD4_Mem	0.0334733184684623	0.298654158790472	0.504182746564713	1.51362440899382	2446	24	MAPK13 HMGB1 TNF XBP1 SPON2 ZBTB20 AKIRIN2 NOD1 IFNG
Inflammatory	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	MAIT	0.0144781217107383	0.502642805622767	0.584078967597489	1.69870773127181	673	15	ZBTB20 AKIRIN2 SPON2 CYBA HMGB1
Inflammatory	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	Mono_Classical	0.0272858829353745	0.149414044493041	-0.425756728713474	-1.52162020386361	1432	37	IL1B TNF TLR7 DDX58 RIPK2 AKIRIN2 LILRB2 ADORA2B TICAM1 TLR1 IL6R HSPD1 MYD88 CD36 ZBTB20
Inflammatory	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	Treg	0.0365560073638	0.412236959073596	0.504410294131173	1.54621664291494	1806	19	NOD1 XBP1 CYBA TNF HSPD1 HMGB1 NCL FCER1G TLR1 TBC1D23
Inflammatory	reactome_Toll-like Receptor Cascades	gated Plasmablast	0.0124504975815055	0.155078682893899	-0.422943766807893	-1.5663275070933	851	55	JUN NFKB1 SKP1 MEF2C UBC NFKBIB ITGB2 HMGB1 NFKBIA RELA IRF7 IKBKG SIGIRR MAP2K7 TBK1 UNC93B1
Inflammatory	reactome_Toll-like Receptor Cascades	Mono_Classical	0.0237127617112377	0.135015049812601	-0.309869573294903	-1.39225770185438	1306	122	DUSP6 CTSS CNPY3 UBB TLR7 TNIP2 TRAF3 RIPK2 RELA BIRC3 MAPKAPK3 RPS6KA5 MAPK7 UBC MAPK8 NFKB2 SKP1 NFKBIA UBE2D2 CTSL ELK1 MAP2K3 FOS ITGB2 TICAM1 TLR1 TAB2 LY86 IRF7 CREB1 CUL1 PPP2R1A DUSP3 MAP2K4 IRAK2 DUSP7 UBE2D3 MAP2K7 NKIRAS2 EEA1 BTK PPP2R5D LY96 MYD88 MAPK3 CD36
Inflammatory	reactome_Toll-like Receptor Cascades	NK_CD56loCD16lo	2.74058413593297e-4	0.022774254169603	0.461333587039586	1.78466376742704	20	78	MAPK1 PIK3R4 MAP3K7 PPP2R5D NKIRAS2 MAP3K8 CTSB IKBKG TRAF6 IKBKB SOCS1 TICAM1 JUN MEF2A PPP2CA UBE2D2 PTPN4 IRAK4 NFKB2 CREB1 SIGIRR BTRC RPS6KA1 PLCG2 MAP2K3 FBXW11 TLR1 ITGB2 UBE2D1 MAPK14 MAP2K7
Inflammatory	reactome_Innate Immune System	B_Mem	7.81983109164842e-4	0.03566522963104	-0.251351806601219	-1.40067325889863	9	350	KPNB1 PSME2 CD63 YPEL5 ARHGAP9 B2M SNAP23 HLA-B PTPN6 HSPA8 CST3 ALOX5 HLA-A BTK UBE2L6 PSME3 ATG5 ACTR2 SDCBP CD58 CUL1 DYNLT1 PKM PSMB9 IRF7 CTSD CD47 ANXA2 COMMD9 BST2 GRN ORMDL3 HLA-C HLA-E CD19 TBC1D10C SLC2A3 HBB SIGIRR PLCG2 MNDA TUBB4B PSMF1 RAB31 CNPY3 TRAPPC1 DNM2 FTL LY86 RAC2 GNLY ICAM3 TMC6 SELL PLAC8 PSMD14 UBE2D1 PSMB10 ABI1 ACTB PSME1 DBNL PSMA1 CALM1 ATP6AP2 ATP6V0B MIF LYN PSMA6 WIPF1 DEGS1 PSMA3 RASGRP2 PAK2 PSMD7 GRB2 MAP2K3 GLIPR1 RAB24 PSMC3 BRK1 IFI16 CYLD LTA4H HVCN1 CYBA PTPN11
Inflammatory	reactome_Innate Immune System	cDC	1.33610734668168e-4	0.0201000648966426	-0.268729734046793	-1.46536302993907	6	498	FPR1 BST1 VCL IL1B RNASE6 PRCP OSTF1 ICAM2 CD14 CECR1 SERPINA1 PSMD3 UBA3 S100A12 ANO6 PLAC8 DYNLL1 CLEC10A ARSA CCT2 HVCN1 HSP90B1 CFD IFIH1 PYCARD RNF216 ARHGAP9 ATP11B CD59 RAB6A ATP6V0E1 S100A8 POLR2E METTL7A APEH CST3 PAK2 PSMD4 S100A9 APRT SNAP23 DPP7 CLEC12A CD93 PRKCD CTSC NCF2 FCGR2A TCIRG1 ICAM3 RASGRP4 MAPK7 CD300E BCL10 CD55 PSMC6 ITGAX PTGES2 LYZ BST2 GUSB TXN NFKBIA LGMN NLRP1 CD46 TMEM179B LRMP MNDA LAMTOR1 PGAM1 PSAP TMBIM1 WIPF2 NCKAP1L MAP2K1 LY86 MAN2B1 TREM1 CAPN1 MLEC S100A11 TNFRSF1B PRKDC IRF7 CTSS MEFV VAV1 TYROBP UBE2L6 PYGL OSCAR MVP RAB24 HLA-A ANXA2 RELB LAMTOR3 RETN ALDOA CD4 DHX9 CNPY3 NCF1 PKM ACAA1 TREX1 TNFAIP3 RNASE2 ARL8A FCER1G PLD4 IKBKB PDAP1 HSPA8 CAPZA1 ARPC1A CTSH PDXK UBE2D1 RAB18 ROCK1 TNIP2 HLA-B RNF125 HMOX2 NFKBIB CYBB ATP6AP2 CYBA CSTB ATP6V1A FCN1 CASP4 LAMP1 IFI16 DBNL APP PSMB10 PLAUR
Inflammatory	reactome_Innate Immune System	Granulocytes	0.00785012038523275	0.100997071224935	-0.259763969858999	-1.35521792174588	312	291	GNLY CTSC BST2 RAP2B ISG15 ACAA1 HLA-B ACTR2 SELL PSAP PSMB10 ATP6V0E1 MYH9 HSP90B1 B2M SURF4 TMC6 PKM CD53 PAK2 HLA-C CD247 SPTAN1 YPEL5 RAB7A PTPRC RAP1B UBE2L6 TCIRG1 ATP6V0B HLA-A CTSD TBC1D10C NFATC2 PSME1 LCK POLR3GL SIGIRR LAMTOR1 PFKL STOM SERPINB1 PSMB1 PLCG1 RAP2C SUGT1 CD46 PLD3 ACTB B4GALT1 PSME2 CYBA HERC5 HLA-E ATG12 FTH1 TXK TAX1BP1 ARPC5 ITGB2
Inflammatory	reactome_Innate Immune System	NK_CD56hiCD16lo	0.0130773511407902	0.202046745031176	-0.213411573394123	-1.22372491469911	46	373	GZMM FYN BST2 HSP90B1 MAP2K7 HLA-B ISG15 UBC NFKB2 GNLY HSP90AB1 CD97 UBE2L6 ILF2 B2M ADAM8 PSME2 IRF7 SLC44A2 CYLD S100A11 HLA-C MAGT1 STK10 YPEL5 PCBP2 PSMC3 XRCC6 ITGAL IMPDH2 KRAS NFKB1 RAB37 DDX3X WIPF1 HLA-E RHOF PSMB9 TYROBP SKP1 PSMD11 MIF POLR2K CPNE1 CD300A TNFRSF1B BIRC2 PSMD8 FTH1 PIK3R1 PSMC1 HLA-A DYNLT1 CALM1 CNN2 COTL1 SVIP ITCH ERP44 ZBP1 CPNE3 GRB2 RHOG RELB CNPY3 CD247 PTPRC SELL PSMB7 PSMA3 QSOX1 ITGB2 ARPC5 NFKBIA TMBIM1 DIAPH1 PSMD13 CFL1 ACTB PSME1 DPP7 WAS LPCAT1 RHOA IQGAP1 ASAH1 NFATC2 SPTAN1 KLRD1 CTNNB1 ATP6AP2 MYO9B TCIRG1 TNFAIP3 PSMA7 CCT2 DHX36 UBE2D3 TRAF3 S100A9 CSTB RAP2C TMC6 VAMP8 PSMA5 ICAM3 PLAC8
Inflammatory	reactome_Innate Immune System	NK_CD56loCD16lo	0.0465840781976896	0.367108830457744	0.261125473033426	1.21858495222174	4455	478	TXNIP CXCR2 BCL2L1 MAPK1 PSMD1 FCER1G KLRD1 CYBA PIK3R4 MAP3K7 PPP2R5D LAIR1 NKIRAS2 PLAC8 LAT2 TXK GPI HMHA1 DIAPH1 MAP3K8 POLR2L DYNLL1 CTSB IKBKG TYROBP KCNAB2 HBB POLR2E TRAF6 TMEM173 POLR2F IKBKB GOLGA7 SOS1 CD63 LYZ FUCA2 SIKE1 UBA3 IQGAP2 MAVS SOCS1 RAC2 SLCO4C1 CTSC ADAM10 GNS TICAM1 PSMD4 BCL2 QSOX1 JUN GUSB CD55 PSTPIP1 MEF2A PPP2CA UBE2D2 ACTR10 S100A11 LPCAT1 ICAM2 PSMC5 ARSA ARPC3 NCSTN RAB27A ACTB PTPN4 ATP6V0D1 IRAK4 RHOG NFKB2 CD247 GLIPR1 TSPAN14 SRP14 CREB1 PDZD11 GSTP1 SIGIRR GRN BTRC VAMP8 HSPA8 DEGS1 RPS6KA1 FGL2 PRKACB RAP1A LTA4H PLCG2 MAP2K3 ARPC4 CTSA PKM KRAS FGR SLC44A2 LGALS3 CPPED1 FBXW11 CTSD PSMB7 BRK1 CYBB PSMD3 TLR1 SNAP29 ITGB2 ATP6V1B2 TCIRG1 UBE2D1 MAPK14 MLEC MAP2K7 FYN SDCBP CD97 RNF135 ARPC5 LYN NF2 RAB37 PTPRJ ARPC1B SYK PSME3 CARD11 LAMTOR1 PAK2 RASGRP2 TNFRSF1B ROCK1 HSPA1A RAC1 IMPDH2 APRT VAV3 VCL PTPN6 PTGES2 TBC1D10C NLRP1
Inflammatory	reactome_Innate Immune System	pDC	3.24033569877839e-5	0.00130438240674461	-0.309208541514108	-1.60789267008344	1	381	CST3 FCER1G TXN ATP6V0E1 CD97 APP UNC93B1 DBNL LAMTOR2 PLD4 CALM1 S100A11 ACTB IRF7 NCF1 PLAUR PSMA6 ARPC5 XRCC5 CYBA CD4 GM2A FTH1 GRN SELL DNM2 ITGB2 TUBB4B RAC2 RAB7A CLEC4C ANXA2 MAPKAPK2 WAS PTPN6 CFL1 NDUFC2 TOM1 BRI3 NPC2 OSTF1 IQGAP2 HLA-C ARPC1B POLR3C CD44 UBR4 PSMD9 TRAPPC1 GMFG PYCARD CPNE1 PSMB10 CTSB LYN PSMB9 PSMB5 NFKBIA CAPZA1 IQGAP1 ATP11B TNFAIP3 IFI16 BIN2 ABI2 ACAA1 TMEM30A PPP3CA TYROBP DOCK2 PSMD8 POLR2F PIK3C3 ITPR1 HVCN1 GSN PPIA PSAP RNASE6 PRDX4 CECR1 S100A9 LRMP SURF4 MLEC ASAH1 CD68 HSPA8 ARSA LGMN PSMB1 ATP6V0D1 RHOG ARPC2 HSP90B1 ARHGAP9 ARPC4 ROCK1 ACTR3 RASGRP2 RAP1A GLIPR1 RNASET2 ISG15 MVP GSTP1 PLAC8 ATP6AP2 MANBA LRRFIP1 NCF4 MAP2K6 PSMD2 MYH9
Inflammatory	reactome_Interleukin-1 family signaling	Platelets	0.0142871584054992	0.0637827915961616	-0.387310674665813	-1.57009939456664	847	50	PSME2 PSMB3 PSMA1 UBA52 PSMB8 PSMB1 UBC UBE2N PSME1 PSMB10 PSMB6 NFKBIA PSMB9 PSMD8 PSMD12 PSMC5 PSMA3 RPS27A CUL1 PSMD7 STAT3 PSMA7 SKP1 PSMA6
Inflammatory	GO_CELLULAR_RESPONSE_TO_INTERLEUKIN_1	gated Plasmablast	6.5321052975374e-4	0.0312501855711732	-0.688683383974647	-1.95399369095554	39	17	CCL4 PSMB9 CCL5 NFKB1 RBMX RELA
Inflammatory	GO_CELLULAR_RESPONSE_TO_INTERLEUKIN_1	CD4_Naive	0.0190132936352477	0.377375743754498	-0.480376829315053	-1.62372700871428	727	24	MAPK3 PTGER4 PSMB9 UPF1 RELA KLF2 RPS6KA4 CCL5 TRAF6
Inflammatory	GO_CELLULAR_RESPONSE_TO_INTERLEUKIN_1	NK_CD16hi	9.85570240832933e-4	0.039384903085593	-0.511954065760369	-1.88293133182211	38	34	XCL2 XCL1 RELA NFKB1 ZC3H12A FAS PTGER4 CCL4 HSPA9 CCL5 RORA RBMX ICAM1 IL8 CCL4L2
Inflammatory	GO_CELLULAR_RESPONSE_TO_INTERLEUKIN_1	Platelets	0.00635927199770708	0.033243999142485	-0.597334195480717	-1.78191923721817	354	15	KLF2 HSPA9 CCL4 RBMX OTUB1 PSMB9
Type II/IL-4 responses	reactome_Interleukin-4 and Interleukin-13 signaling	gated Plasmablast	0.0239648662738345	0.218076547279084	-0.501418059932628	-1.56771338130686	1516	25	JUNB ITGB1 TNFRSF1B HSPA8 ITGB2 BCL2 HSP90AA1 MCL1 IL2RG STAT3 STAT1 TGFB1
Type II/IL-4 responses	reactome_Interleukin-4 and Interleukin-13 signaling	gated Tfh	7.36245149736345e-4	0.0186959273661772	-0.53614057573489	-1.90829214326962	36	34	JUNB SOCS1 SOCS3 STAT6 S1PR1 STAT1 HSPA8 ANXA1 MCL1 IL2RG GATA3 HIF1A IL4R ITGB2 RORA
Type II/IL-4 responses	reactome_Interleukin-4 and Interleukin-13 signaling	gated Treg	0.0385039961142756	0.391503449130169	0.401505918379003	1.47449811117393	1743	35	TIMP1 CDKN1A ITGB1 IL4R ITGB2 PIM1 ANXA1 SOCS3 BATF FOXO1 TGFB1 JAK1
Type II/IL-4 responses	reactome_Interleukin-4 and Interleukin-13 signaling	B_Naive	0.0179467135691486	0.196525137274478	-0.384844373549935	-1.53557349597037	550	42	CDKN1A STAT6 FCER2 ICAM1 ITGB2 MCL1 STAT1 BCL2 S1PR1 JUNB HIF1A PIK3R1 FOXO1 HSP90B1 JAK2 HSPA8 VIM
Type II/IL-4 responses	reactome_Interleukin-4 and Interleukin-13 signaling	CD4_Mem	0.0282397697897869	0.274118938024641	-0.347610404294017	-1.45942831531609	578	46	S1PR1 JUNB STAT1 TIMP1 HSPA8 JAK1 MCL1 IL2RG ANXA1 CDKN1A
Type II/IL-4 responses	reactome_Interleukin-4 and Interleukin-13 signaling	CD8_Mem	1.85538592027142e-4	0.0122281981384612	-0.49593094620788303	-2.00243818759988	6	49	JUNB IRF4 MCL1 PIK3R1 CDKN1A S1PR1 JAK1 STAT1 POMC ZEB1 JAK2 FOS OSM HSPA8
Type II/IL-4 responses	reactome_Interleukin-4 and Interleukin-13 signaling	CD8_Naive	0.00144592249855408	0.166763061499904	-0.4643679052389	-1.81034430408709	49	41	TP53 CDKN1A HSP90B1 JUNB CEBPD VIM STAT1 MCL1 FOS HSPA8 SOCS3 IL2RG
Type II/IL-4 responses	reactome_Interleukin-4 and Interleukin-13 signaling	Granulocytes	0.0362539752165808	0.270570793391278	-0.438385233346362	-1.51581450995158	1652	29	MCL1 SOCS3 HSP90B1 JUNB IL2RG S1PR1 TNF VIM ITGB2 STAT3
Type II/IL-4 responses	reactome_Interleukin-4 and Interleukin-13 signaling	Mono_Classical	1.68728908886389e-4	0.0037519381023318	-0.472678739768299	-1.87797593029229	8	61	IL1B TNFRSF1B OSM VEGFA JUNB PTGS2 IL2RG ICAM1 TNF ITGAX TGFB1 SOCS3 STAT1 CDKN1A IL13RA1 MCL1 FOS ITGB2 ITGB1 RHOU JAK2 BCL6 IL6R HSPA8 PIM1 HSP90AA1 JAK1 CD36 ANXA1
Type II/IL-4 responses	reactome_Interleukin-4 and Interleukin-13 signaling	NK_CD16hi	0.0143295530353569	0.207745194470732	-0.379716955782061	-1.54187667396345	536	52	MCL1 PIK3R1 OSM HSP90AA1 HSP90B1 SOCS3 STAT1 FASLG STAT6 RORA JUNB JAK2 JAK1 ZEB1 ICAM1 ANXA1 HSPA8 IL8 ITGAM GATA3
Type II/IL-4 responses	reactome_Interleukin-4 and Interleukin-13 signaling	NK_CD56hiCD16lo	0.00335979324349271	0.0886691776522285	-0.455937470815263	-1.75723208187328	90	34	HSP90B1 STAT1 IL2RG JAK1 MCL1 TNFRSF1B PIK3R1 ICAM1 STAT3 JUNB ITGB2 MYC VIM
Th17 response	reactome_Interleukin-17 signaling	gated Plasmablast	0.0226049686483054	0.211482040020813	-0.510009754128976	-1.57876294399875	1423	24	JUN NFKB1 SKP1 MEF2C UBC IKBKG MAP2K7
Th17 response	reactome_Interleukin-17 signaling	Mono_Classical	0.0220762155059133	0.129022839549806	-0.377866204323193	-1.48721347795212	1175	58	DUSP6 UBB TNIP2 RIPK2 MAPKAPK3 RPS6KA5 MAPK7 UBC MAPK8 SKP1 ELK1 MAP2K3 FOS TAB2 CREB1 CUL1 PPP2R1A DUSP3 MAP2K4 IRAK2 DUSP7 MAP2K7 PPP2R5D MAPK3
Th17 response	reactome_Interleukin-17 signaling	NK_CD56loCD16lo	0.0109497333484625	0.179708172943131	0.468974197699192	1.60478227333532	771	40	MAPK1 MAP3K7 PPP2R5D MAP3K8 IKBKG TRAF6 IKBKB JUN MEF2A PPP2CA CREB1 BTRC RPS6KA1 MAP2K3 FBXW11 MAPK14 MAP2K7
cellular metabolism	KEGG_GLYCOLYSIS_GLUCONEOGENESIS	gated Treg	0.0388393434147602	0.391503449130169	0.488509908957789	1.53639230448195	1802	19	GPI PGK1 GAPDH PDHB ALDOA HK1 TPI1 ENO1 LDHA PFKP
cellular metabolism	KEGG_GLYCOLYSIS_GLUCONEOGENESIS	Treg	0.0103577581838451	0.239739681200384	0.517834061384088	1.69011251106384	510	24	TPI1 AKR1A1 ACSS1 PFKL GAPDH PDHA1 PFKP
cellular metabolism	KEGG_MTOR_SIGNALING_PATHWAY	CD8_Naive	0.0203894398835793	0.527457659792033	0.487140161562457	1.57751976404335	1288	28	HIF1A RPS6KB1 PRKAA1 PIK3R5 RPTOR EIF4B RPS6KB2 ULK3 RICTOR PDPK1 BRAF TSC1 RPS6KA3 STRADA RHEB
cellular metabolism	reactome_Fatty acid metabolism	CD4_Mem	0.0371173862531712	0.319478277840595	0.379284233638096	1.40591379057899	3130	73	PTGDS CPT1A MCEE SLC25A20 HACL1 ACAD11 ACBD4 ALDH3A2 ACADVL ACACA ACOX3 PHYH HADH CBR4 HADHB ACBD6 ACOX1 ACOT8 CPT2 ECHS1 ACSL1 THEM4 ELOVL1
cellular metabolism	reactome_Fatty acid metabolism	CD8_Mem	0.0178338274373666	0.290987371163583	0.360024569025	1.48061954139001	1160	79	PCCB PTGDS ACAD11 NDUFAB1 CROT HSD17B12 SLC27A3 ELOVL6 MECR ACOT13 SLC25A20 PTGES2 ACOT8 CPT1A ACADS ACACA ACSL3 ACSL4 ALDH3A2 PCTP THEM4 LTA4H ELOVL1 PCCA ACADM ACLY HADH ECHS1 ACBD6 CBR1 HPGD SCP2 GPX1 SLC25A17 ALOX5AP PECR ECI2 PPT1
cellular metabolism	reactome_Fatty acid metabolism	NK_CD16hi	0.00213977832512315	0.0653891082294987	0.405005704784692	1.65976393670464	138	80	PTGDS ALOX5AP CPT1A LTA4H HSD17B12 CYP2U1 CBR1 MUT ACADVL HSD17B4 ALDH3A2 CPT2 ELOVL1 TBXAS1 PCTP FADS1 ECI2 THEM4 FASN ACAA2 HADHA PCCA ACACA MMAA CROT ACAA1 SLC25A20 DPEP2 ABCD1 ACSF3 PON2 TECR SLC25A1 ACBD4 NDUFAB1 AKR1C3 PCCB ACLY MAPKAPK2
cellular metabolism	reactome_Fatty acid metabolism	NK_CD56hiCD16lo	0.0319005411051311	0.295426750234475	0.516902720037559	1.53079181082601	2198	21	ALOX5AP SLC25A1 ELOVL5 NDUFAB1 ACSL5 SCP2 GPX4 GPX1 HADHA PPT1 MAPKAPK2
cellular metabolism	reactome_Fatty acid metabolism	NK_CD56loCD16lo	0.00699674737983376	0.136272587640043	0.504641835592928	1.66840727655876	483	34	PTGDS ALOX5AP DPEP2 SLC27A3 ACADVL SLC25A1 ACOT8 GPX1 LTA4H ACOT9 ACBD5 ACOX1 CPT1A PRKAG2 PTGES2
cellular metabolism	HALLMARK_MTORC1_SIGNALING	gated Tfh	0.00938	0.117225445026178	0.326927953240575	1.47839182824838	468	113	MCM2 BHLHE40 PRDX1 DHFR GAPDH TPI1 CCT6A CYB5B RPA1 PPIA ARPC5L SLC6A6 PSMD14 ENO1 HSPA4 SDF2L1 PSME3 PSMA4 NFYC TCEA1 CFP HSPD1 NAMPT SLC1A4 PFKL SQSTM1 TBK1 PGM1 SLC7A5 TES CANX FKBP2 HPRT1 M6PR G6PD HSPE1 PNP TOMM40
cellular metabolism	HALLMARK_MTORC1_SIGNALING	B_Naive	0.0384541341803831	0.282727150122781	-0.261447331705707	-1.29593181075038	798	127	SLC2A3 CDKN1A EIF2S2 ITGB2 CYP51A1 ELOVL5 ACLY HSPA5 YKT6 MTHFD2L LTA4H NAMPT NUFIP1 HMGCS1 PPA1 TUBA4A EBP SEC11A FKBP2 BTG2 PSMC4 EDEM1 PSMA4 PGM1 XBP1 IDI1 HSP90B1 NFKBIB PNO1 SQSTM1 CALR NUP205 INSIG1 GGA2 HSPE1 SLC1A4 RRP9 ADIPOR2 ETF1 ABCF2 IFRD1 SERP1 CORO1A
cellular metabolism	HALLMARK_MTORC1_SIGNALING	NK_CD16hi	0.0111718955971527	0.179988913098712	-0.281904915781441	-1.39374230349775	338	154	NFKBIB BHLHE40 CANX IDI1 PPA1 HSPE1 HSP90B1 CALR HSPA5 SDF2L1 INSIG1 DDX39A SLC2A3 HSPD1 IMMT SQSTM1 PNP SQLE HSPA9 UBE2D3 GSR HMGCR LDLR ATP6V1D BTG2 ARPC5L PPP1R15A HMGCS1 UNG P4HA1 SLC2A1 DHCR7 TUBA4A NAMPT QDPR CCT6A
cellular metabolism	HALLMARK_MTORC1_SIGNALING	NK_CD56loCD16lo	0.00542560270256437	0.114627352012652	-0.307709848404236	-1.48124662766971	105	111	HSPA5 HMGCS1 IDI1 PSMD12 SLC7A5 CCT6A GGA2 LDHA HSPA9 SLC2A3 HPRT1 TUBA4A SLC9A3R1 PRDX1 MTHFD2 INSIG1 PSMC2 PSMA3 CALR PSMC4 PPP1R15A SLC1A4 TXNRD1 GLA DDX39A HSPE1 DDIT3 HSP90B1 NAMPT HSPD1 BTG2 ACTR2 ATP6V1D CYP51A1 PNP NFKBIB PSMA4 PSMC6 ETF1 PSMD14
